comment_text,label
Nói chung nghe từ hồi đi thi tiếng hát truyền hình đến giờ vẫn thích nghe,1
"Nhưng mà ngắn lưỡi hát chán thật
Lại màu mè nữa",-1
"nếu 100 năm trước thì Hà Anh Tuấn ko có tuổi làm ca sĩ , giờ chẳng qua truyền thông, thiết bị điện tử hỗ trợ, chứ ngày xưa hát live ko dùng mic tăng âm, giọng yếu như này k làm cs đc :)",0
Hãy để anh tui chìm trong lòng friends thui,0
Quá tuyệt vời tấm lòng lương thiện 🙏,1
Mình ko chê nhưng cũng ko thích cách hát của HAT. Nghe hơi mệt !,0
"T đã từng đi xem show của HAT thì nói chung có bài a hát rất ok, có bài hát lỗi có thể là ko phải sở trường vs giọng bị đớt và a hay đãi chữ nữa nhiều khi nghe hơi khó chịu. Bù lại được đa phần ban nhạc đánh hay, sân khấu đẹp. Nói thẳng để mà nói về giọng hát hồi SMĐH thì ok, chứ giờ tầm trung thôi. Lắm fan cứ tâng lên mây, so cả vs diva, so cả với những cổ thụ, rồi động vào fan nhảy dựng lên bênh :))))",0
Sơn Tùng M-TP cũng vậy mà 😁😂 ở Việt Nam ca sĩ muốn lên top tố chất cần nhất là phải: không có giọng hát 😆,0
Âm thanh sạch của làng Nhạc Việt ❤️,0
Nghe Acous’84 và Sài Gòn Radio để thấy giọng HAT bây giờ xuống như thế nào…,0
Hà a tuấn mà chê thì tao cũng đến chịu máy em ^^,0
"HTT khá là nhiều Fan, và bọn họ tự phong cho nhau cái danh “ca sĩ tử tế, fan tử tế”. Và chỉ cần chúng ta đưa ra một ý kiến trái chiều nào đó lập tức sẽ có những phản ứng đối lại. Họ như những con nhím xù lông trước dư luận. Có lẽ cách tốt nhất là ko thích thì ko nghe ko bàn luận./.",0
"Thích HAT thời 12 giờ, buổi sáng ở ciao cafe… chưa lâu lắm ko nghe khứa này hát. Lên mạng nói năng đạo lý quá đâm ghét. Kkk",0
"thiển cận so với sở thick của bạn,chứ tôi thì thấy đúng,vì tôi ko thấy hat hát hay,thế thôi",0
Trc giờ vẫn thắc mắc . Thím này giọng hát bt vl . Lúc mới nổi nge còn kiểu như bị ngắn lưỡi ấy mà đéo hiểu sao fan thượng đẳng vl. Cuồng như 1 tôn giáo luôn 🤣,-1
"Tư duy âm nhạc của HAT thời sau SMĐH thực sự thông minh, hồi đó sau SMĐH năm đó trong khi mọi giọng ca khác khá loay hoay với việc xếp lịch chạy show thì HAT là top 1 về việc phát triển âm nhạc có kế hoạch định hướng chỉn chu.",1
Nhưng lại nhờ giọng hát mà người ta mới có tất cả những thứ kia!🤣😂🤣😂,0
"Hà Anh Tuấn chỉ thiếu lưỡi thôi, hát đớt chứ không có gì😃",-1
Nhìn chung giọng hát bình thường .,0
Ura? Hast hay mà!!! Nếu hợp tâm trạng thì nghe phê luôn,1
"Hồi Sao Mai mình cũng thích Kasim hơn HAT và Tùng Dương. Về sau Tùng Dương phát triển thành giọng ca nam hàn lâm số 1 VN. Còn HAT thì phát triển thành giọng ca nam lịch lãm hàng đầu. Điều mình thích ở Tuấn sau nè là các hoạt động thiện nguyện, hoạt động xã hội và 1 phong cách sống đẹp.

Qua đây mình cũng muốn gửi tới các fan của HAT là các bạn chỉ nên lo nếu 1 ngày HAT dính 1 scandal gì đó làm mất đi hình tượng của mình, còn ai đó (hay 1 chiến dịch truyền thông) chê a ấy hát thế nào thì chuyện đó quá bình thường, bỏ qua mà tiếp tục nghe nhạc a ấy thôi. Đi tranh cãi chẳng ích gì mà chỉ khiến cho kẻ đứng sau chiến dịch truyền thông đó thành công trong việc tạo viral",0
"Đứa nào nói vậy. Nó nói quá đúng ấy chứ, HAT chưa bao giờ dc giới chuyên môn đăng giá cao về giọng hát, chắc mỗi fan a ấy coi trọng. Tôi tuy k phải fan hay anti, nhưng thắc mắc là giọng đại trà kiểu a ấy mà sao vẫn có nhiều fan hơn mấy ca sĩ bình thường khác mà k hiểu vì sao",0
ca sỹ đéo gì làm show toàn thấy cover bài của người khác,0
"“ âm nhạc của ng tử tế “ là nhg gì Fan quạt của anh đi rao giảng khắp mọi nền tảng, ủa thế ng khác hát thì k tử tế à? Và ai bảo các show của anh là “ cover show “ thì đám Fab tử tế xông vào dùng nhg từ ngữ từ thượng đẳng đến hạ đẳng nhất để nói ngta đ éo ra gì :)))) lưỡi thì ngắn, giọng thì đớt, mất hút bn năm xong tự dưng đi cover lại toàn bài huyền thoại của ng khác qua see sing share thế là nổi dc mà fan cứ làm như anh nhà là vĩ nhân :))))",-1
K sáng tác được thì thuê nhạc sỹ viết cho mà hát. Show nào cũng hát bài người khác miết. Xong fan bảo nhạc tử tế. Vại,0
Hát như cặc,-1
Phải là có tất cả nhưng thiếu vợ chứ :((,0
Hát cũng bình thường.,0
"Ai muốn nghe nhạc mới của HAT mời lên web Storii.vn mua đĩa. Album mới, thể loại mới, chủ đề mới,… gì cũng có hết.

Nhà trồng được cái app nghe nhạc riêng nên không có phát hành trên YouTube nè ☺️",0
"tưởng đi show Tuấn thì chủ yếu là giao lưu với nghe kể chuyện là chính, chứ hát hò gì tầm này =))))",0
"Phải nói là HAT hát bt, nhưng rất thông minh, khéo léo, đánh đúng vào tâm lý hội chị em mơ mộng lứa 2x-4x, =))",0
"Bớt sến, bớt đạo lý, bớt ngôn tình rủ u mê chị em lại thì chả có gì.",-1
"Ủa mà sao lại ngày càng đớt là thế nào nhỉ? Tưởng đớt là bị bẩm sinh ko chữa đc chứ. Đây lại trc ko đớt, giờ ngày càng đớt là sao???",-1
Bố mày nhận xét như cái lìn,-1
"Năm nó xướng tên bà Cam mà tui bất ngờ, giỏi quá chị ơi",1
"Phim Linh Đan coi nhẹ nhàng mà thấm lắm, bả quay cảnh cũng đẹp nữa, k hổ là đạo diễn hình ảnh",1
"Con beat mê thì thôi rồi luôn nhóe, giọng của Cam thì hết chê huhu, Liu Grace lên tiếng là biết ngay bài này sẽ rất cháy ròi 💖 mỗi lần Kotex lựa nghệ sĩ làm nhạc quảng cáo thì nó không bao giờ là nhạc quảng cáo cả 😭 nó là tuyệt phẩm 🔥",1
"Tiểu Duy là ai vậy =))))))))) Lạy mấy thím làm seeding ạ, có chạy tool thì cũng nhìn kĩ rồi hãy bấm chạy chứ",0
2 người này kết hợp là bài này đầy tiềm năng luôn,0
Thích cái cách cô ấy âm thầm ra nhạc vào hôm nay để tôn vinh phụ nữ,0
Cho tui thêm thông tin về giải MAMA của Orange đi không ngờ bả có giải đó luôn á,0
Ê bà Cam với bà Liu nha ra bài là tui nghe quài luôn á,0
"Mấy bạn trong này giỏi ghê, con gái tài năng tỏa sáng luôn cả 3 bà Cam, Tiểu Duy, Linh Đan, đáng khen",1
"Cảm ơn Tiểu Duy đã mang vinh quang về cho nước nhà, cô gái ơi quá tài năng",1
"Sự kết hợp của Orange, Masew và Liu Grace phải nói là đỉnh quá",1
Tui đồng ý 2 tay 2 chân với sự kết hợp mới lạ của Cam với Liu luôn á,0
Tự nhiên thấy mong đợi sản phẩm kết hợp của 2 người này quá,0
Tiểu Duy đúng kiểu tượng đài trong lòng người dân VN luôn mà bả còn là phụ nữ nữa quá đáng tự hào,1
Ít thấy đạo diễn nữ lắm mà đạo diễn nữ được vinh danh càng ít nữa tự hào Linh Đan nhiều nha,1
Tui đồng ý 2 tay 2 chân với giải thưởng Đạo diễn hình ảnh tại LHP VN của Linh Đan luôn á mấy bà,0
Ủa mấy bà nghe bài của Cam với Liu chưa hay xỉu á,1
Ngoài Orange ra nay tui mới biết 2 bà kia cũng quá giỏi luôn á,1
Tiện thế cùng thích cả Liu với Ong hai người kết hợp đỡ nghe nhiều bài :)))),1
"Bài nhạc hay, lời hay, giọng Cam cũng cuốn phết",1
"Bà Linh Đan lúc nhận giải trông vui chưa, đã coi phim và thấy hoàn toàn xứng đáng",1
Nhạc của Masew và Liu Grace hứa hẹn sẽ làm nên chuyện nha,0
Orange là ca sĩ phái thực lực mà bả xứng đáng nhận MAMA,1
Bà Cam hát thì hay miễn chê nha,1
Không ngờ Linh Đan giỏi vậy luôn á tới nay mới biết bả có Giải Bông Sen cho Quay Phim Xuất Sắc tại Liên Hoan Phim Việt Nam,1
Chắc ít người biết tới Linh Đan còn tui theo dõi chị này từ xưa rồi bả có tư duy làm việc tốt lắm á,1
Ngày nào cũng hóng 2 bả ra bài vì tôi quá mong chờ sự kết hợp này rồi,0
Chấn động dới sự kết hợp của ba người này,0
Quá phiêu 2 bà ơi Liu Grace với Orange sự kết hợp quá mới lạ luôn chời ơi,1
"MAMA của bà Cam là xứng đáng nha, thời đó bả nổi quá trời",1
"Bà Cam giỏi lắm á, theo dõi hành trình của bả nên tui biết bả xứng đáng",1
Thả tim cho màn kết hợp đỉnh cao của 2 người này,1
"Thương chưa. lúc bà Cam nhận giải chắc bả vui dữ luôn, công sức cả chặng đường cố gắng",1
Orange với Liu kết hợp ra bài nghe cuốn ghe,1
"Úi Linh Đan kìa, ê tui biết bả lâu lắm ùi á, hồi bả nhận giải tui muốn khóc lun",1
Lúc bà Cam nhận giải MAMA tui hơi bị vui vì bả xứng đáng với điều đó á,1
Beat của Masew đánh hèn gì nghe bắt tai xỉu,1
Cam ơi sao mà dễ thương dữ ra bài hôm nay để tôn vinh phái đẹp đúng hem,1
Uilatr nghe Masew với Cam kết hợp mê quá luôn,1
Thích sự kết hợp của Masew với Cam cùng Liu Grace ghê 😁,1
Liu Grace với Orange kết hợp ra nhạc là tui nghe liền luôn,0
Sự kết hợp của bộ ba này quá là hot lun,0
Linh Đan bả kín tiếng lắm kiểu chỉ có làm việc rồi hái quả ngọt thôi á mng phải coi thử phim đó của bả nha hay lắm,1
"HCV không phải dễ lấy đâu mng, đó là cả công sức của Tiểu Duy á",0
"Ùi Linh Đan trẻ dữ mà xuất sắc vậy, giải đạo diễn Bông Sen luôn ta ơi",1
"Mê Cam lâu rồi, hôi Cam được xướng tên MAMA mừng dùm bả",1
Xem MV vì có sự kết hợp của Orange và Liu Grace đấy,0
Ù ôi bộ ba này mà kết hợp là đỉnh nha,1
"Giỏi quá, bà Linh Đan tầm ngầm mà ẵm giải cái một luôn nghen, xuất sắc",1
Biết bà Cam gần đây thôi nên nay biết bả có đạt giải MAMA tui mừng dùm luôn á,0
Tự hào rất nhiều về 3 chị vì đã làm rạng danh tên tuổi người VN,1
Nhạc của Orange và Masew chắc chắn sẽ tạo nên cú hit lớn đây,0
Thiệt lòng là quá nôn nao với sự kết hợp này luôn á,0
Khúc rap melody của Cam ok nha mấy má ơi,0
Chờ đợi bài mới của Cam với Liu Grace quá nè,0
Tôi sẽ cháy cùng 2 bả nếu 2 bả kết hợp ra nhạc quá hóng,1
Nhìn dàn nghệ sĩ mà mê tít cả mắt,1
Phụ nữ cũng rất giỏi luôn á như VĐV bóng rổ Tiểu Duy kìa được cả HCV Sea Games,1
Phải chi có 10 cái HCV là tui trao hết cho bà Duy luôn á giỏi gì giỏi dữ luôn,1
Tui hay coi lại cái clip CK của Tiểu Duy lắm lần nào coi lại cũng xúc động tại bả quá nỗ lực á,1
Sao 2 người này có thể kết hợp ra bài đỉnh dị chời,1
Nhạc đã hay gặp thêm tui mê cả 2 bả nữa thì còn gì bằng chời ơi,1
Thấy tin hai bả kết hợp thấy hơi lạ mà nghe hay lắm á :)))))),1
Bài hát này của Orange mang lại một thông điệp mạnh mẽ về sự tôn vinh phụ nữ,0
Thật sự thích nhạc của anh Masew viết và giọng rap của chị Orange quá,1
Không ngờ bà Duy giỏi vậy luôn á VĐV bóng rổ nữ có huy chương vàng Sea Games nghe kiểu tự hào ghê á,1
Sự kết hợp của Liu Grace và Masew miễn chê luôn,1
"Này là câu chuyện truyền cảm hứng luôn được á, 3 bà này quá xuất sắc",1
Giọng của Cam hay với tư duy âm nhạc tốt nên tui thấy bả xứng đáng nhận được giải MAMA năm đó,1
Hơi bất ngờ tại 2 người này có vẻ k dính líu gì nhau luôn á,0
Tính ra ba người này kết hợp cũng thấy lạ lạ á phải nghe mới thử mới đc,0
Thích bà Cam một phần vì bả lúc nào cũng tinh tế vậy á ra nhạc đúng ngày tôn vinh phụ nữ luôn,1
Tui là nữ cũng mê bóng rổ luôn nên nhìn Tiểu Duy được HCV tui hiểu được nỗi vất vả tập luyện của bả ntn để đạt được như vậy,1
Phải khen sự kết hợp của Cam cùng Liu Grace tuyệt quá đê,1
Tui rất tự hào vì Tiểu Duy được HCV môn bóng rổ luôn vì phụ nữ VN mình xưa giờ hơi thấp bé nhưng nghị lực thì quá phi thường,1
MV rất hay từ giọng hát của Liu và Cam đến giai điệu dưới bàn tay phù phép của Masew,1
Bà Liu thì bả đa dạng màu sắc âm nhạc đó giờ rồi,0
Tui thấy bà Cam bả sâu sắc á ra MV đúng hôm nay để tôn vinh phụ nữ luôn,0
Công nhận giọng hát của Cam ngày càng tiến bộ,1
Kiểu bà Cam được giải MAMA tui thấy xứng đáng với nỗ lực bả bỏ ra ghê luôn,1
Phải trầm trồ với sự kết hợp của ba người này,0
"Cái chất nhạc, chất giọng của Liu Grace k lẫn vào đâu được",0
"Tui hiểu được Tiểu Duy đã nỗ lực sao để đạt được HCV Sea Games năm đó, quá giỏi và quá xứng đáng",1
Ủa ủa là Orange với Liu Grace kết hợp thiệt hả lạ nhaa,0
"Thấy dàn line up Orange, Masew, Liu Grace chất lượng quá",1
Gì chứ Cam kết hợp với Masew thì đỉnh rồi khỏi phải bàn nữa,1
Nghe flow là biết bà Liu Grace liền nha flow chất chơi quá riêng luôn,1
Tâm trạng tan chậm khi nghe 2 người này feat chung luôn chuyến này siêu phẩm rồi,1
Công nhận âm nhạc dưới bàn tay của Masew và giọng hát của Cam cuốn thật sự,1
Nóng hổi vừa thổi vừa nghe Cam hát Liu rap nà :)),0
"Tui quá thích cái cách bà Cam bả cho ra mắt nhạc đúng hôm nay luôn, cơ bản nội dung bài hát đã nhằm tôn vinh vẻ đẹp của phụ nữ rồi á",1
MAMA năm đó chọn đúng người nhận giải rồi á,0
Ra hợp thời điểm quá Cam ơn tôn vinh phụ nữ một cách tinh tế luôn,1
"""""""Là con gái chẳng hề thua ai"""" câu này chính xác mà ra nhạc đúng 8/3 nữa chuẩn thời điểm quá đê""",0
"Coi mấy bà đạt thành tựu lớn mà thấy tự hào, vinh quang dùm luôn á",1
"Tui thích tư duy âm nhạc của Cam, bả hoàn toàn xứng đáng với những thành tựu đó",1
Bài này ra ngay 8/3 để tôn vinh phụ nữ chuẩn quá nha,0
Search Trung Quân mà ra như vầy ko thì hỏi sao ko hiểu lầm :))),0
Còn search như Ad đề xuất thì đảm bảo cả nhà sẽ tìm đúng người. Nói chứ Ad yêu cả 2 Trung Quân chứ ko hề ác cảm hay ghét bỏ ai đâu nha 🥰,0
Hồi đầu t cũng nhầm xong đơ mất 5s . Tại Trung Quân idol nổi chứ NTTQ thì nếu k phải có vụ đó t còn k biết luôn,0
"Mới google thử, đúng là chỉ có Bùi Nguyễn Trung Quân hay mọi người đều biết là Trung Quân idol.

Còn Trung Quân Nguyễn Trần thì là thằng nào google nó không biết",0
"Thế ra bọn tìm nhầm và chửi Trung Quân idol là bọn đếch xem và nghe nhạc bao giờ,chỉ là bọn a dua theo phong trào.Vì nếu là người nghe và xem ca nhạc nhiều đều sẽ biết đó là 2 người khác nhau hoàn toàn.",0
"Này không trách google được
Ghi bằng tiếng Việt nó chỉ tìm được ca sĩ Việt Nam thôi, thử search bằng tiếng Trung thì chắc ra đấy",0
Là không hề có chủ đích dữ chưa 🤣🤣🤣 tui thích cách giả ngơ này 😂,0
"Từ khoá ""trung quân nhưng không ái quốc"" cũng là một lựa chọn",0
Cái j mà nam đồng nghiệp cùng tên vậy 😆. Cả 2 con bím chúa đó 😂,0
Thay vì search Trung Quân kiếm nhạc chill thì mình search Trung Quân Thần Mưa 😌,0
Cách tốt nhất: không làm fan ai cả 🤣,0
search Trung Quân Idol để phân biệt :)) còn ko thì cứ ghi ... NTTQ ... là nó ra:)),0
"Tao luôn luôn gọi Bướm Chúa là Trung Quân Idol, chưa bao giờ gọi là Trung Quân 😁",0
Gọi là Trung Quân Bướm là dễ nhận dạng nhất rồi 😂😂,0
Tui thich quân ap hùng quân 😁,-1
Số anh tui khổ quá mà,0
"Thôi, ca sĩ Trung Quân nên đổi nghệ danh thành Quân Mưa hay Bứm Chúa luôn đi cho bà con đỡ nhầm =))))",0
"Nhân danh ng mới bay acc vì xỉa anh Trung Quốc, iem hi vọng chúng ta có 1 cái tên thiệt cá biệt cho anh.
Anh bán làng :))))",0
Đúng là lá cải. 😏,0
"Trung quân trong Mv Màu nươc mắt, trong phim "" cua lại vợ bầu "" của Trấn Thành!",0
Những người mà lộn giữa hai ca sĩ này chắc toàn a dua chứ nếu thật tâm yêu mến một trong hai thì không thể nhầm lẫn một cách ngớ ngẩn như vậy được.,0
Ngày xưa t cũng bị nhầm với trung quân ido vì thời đó ổng nổi vc . Nhắc đến trung quân là mặc nhiên nghĩ tới ổng . Còn trung quốc kia đéo biết thằng nào . Nên cũng nghĩ nhầm sang ổng nhưng đó là ngày xưa thôi,0
2 anh này 3D nên nhầm lẫn với nhau quá là bình thường luôn,0
ghét cả 2......,-1
"Không ấy mọi người lên wiki đổi tên nghệ danh em nó thành Bướm chúa là đc mà, đỡ nhầm :v",0
Cả 2 hát đều hay,1
"Làm gì thì làm tha cho idol tui dới, idol tui hiền lắm, chỉ biết đy hát thui",0
"Bữa t thấy cmt này nè, xong t si nghĩ có khi nào búm quạt cánh cho tắt volume luôn không",0
"chọc thánh đi , ổng bùn ổng ra thêm mấy bài Mưa nữa bây h",0
Từ năm kia đã đổi tên thành Bà Bướm rồi mà nhỉ 🤭,0
"Lý do tại sao 2 ca sĩ này bị nhầm lẫn với nhau bởi cdm rất bầy đàn và hùa :)) họ chỉ trích thứ mà ko biết là cái gì, ko nắm rõ ra làm sao chỉ bởi nghe thấy ng ta nói và làm theo, ko có chính kiến :))",0
Bọn ngu nó mới nhầm chứ ai khôn mà nhầm đâu,-1
"Nhìn hai gương mặt khác hẳn nhau , mặt bạn đứng trước đặc phong thái ng việt thế cơ mà , bạn đằng sau thì mọi ng chăc cũng nhìn ra giống ở đâu , trung wua , chứ tquân j",0
"Có gì đâu mà nhầm, cứ phân biệt 1 bên là Trung Quân idol , 1 bên là Trung Quân ai dồ Trung Quốc là đc mà ta😁",0
Hai thằng 2 cái mặt khác hoàn toàn nhau mà. Bọn ngáo nào nhìn ra thành 1 đc hay vậy,0
"Cũng giống như Anh Tú, Anh Tú nào lấy vợ, Anh Tú nào chưa =)))",0
Mà thằng Trung Quốc kia cơ to thật. Tẩy trắng cái 1.,0
"Một vài ý kiến cho rằng Nhạc sĩ hay Producer ngày nay không cần thiết phải giỏi nhạc lý thì ok, cái này Ad đồng ý. Nhưng không giỏi với không biết là 2 phạm trù khác nhau và Nhạc sĩ mà không biết nhạc lý dù chỉ 1 chút thì V Ứ T!!!",0
"trước đây cu K cũng đã từng trả lời pv rằng tất cả các bài hát bắt đầu bằng nà na ná na thôi và t K đánh nhạc, t J viết lời rồi, giờ thêm t V khẳng định luôn á",0
"Thật sự đến giờ không hiểu sao Jack vẫn tồn tại và vẫn có fan: Người ta có người nổi vì có sắc đẹp, có người nổi về tài năng, khả năng bắt trend nhưng đặc biệt Jack không có cả sắc cả tài, đạo đức cũng không nốt. Không hiểu nổi luôn á.",-1
"Cái tên đom đóm của fan club cũng thể hiện rõ rùi còn gì. Nghe thì tưởng lãng mạn nhưng chỉ là 1 ánh sáng nhỏ nhoi yếu đuối ở phần đuýt của con dd., chỉ sáng tí tẹo vào ban đêm..đâu thể nào bước ra được rạng rỡ dưới ánh sáng mặt trời",0
"Quan trọng nhất vẫn là ĐẠO ĐỨC NGHỀ NGHIỆP, và đặc biệt Jack5tr dell có cả Đạo Đức làm cha lẫn chuyên môn nghề nghiệp =)))",-1
Cái quan trọng nhất trong full combo siêu phế ad lại k nhắc đến: Đó là XẤU VCH,-1
"Ekip truyền thông gánh còng lưng từ xưa đến giờ :)))) làm việc với ai cũng ăn cháo đá bát dc, từ G5R, K-ICM, lúc ở dưới đáy Viruss nó cứu cho một phát xong giờ quay lại cắn 🤷🏻‍♂️",-1
Nay ad vẫn cứ đẹp traii như mọi khi nha 😘,-1
Đã đến lúc Viruss phải “cuồng loạn” 😗,0
"Đỉnh cao của sự tự tin, bái phục",0
"Cá nhân mình nghĩ làm ngành nghề gì thì ko giỏi thì cũng ít nhất phải biết mình đang làm cái gì, biết căn bản. Chứ giờ ko thể nói công nghệ hiện đại có trí tuệ nhân tạo rồi công cụ này kia mà bỏ qua đc. Đó chỉ là dành cho dân nghiệp dư, dân chơi qua đường. Còn đã là nói về chuyên môn thì bạn phải nắm chắc nền tảng. Chứ lại bảo có bàn phím hết rồi ko cần cầm bút tập viết nữa thì hỏng.",0
Khi cái gì nó cũng ko biết làm thì tất nhiên nó sẽ bảo nó biết tất kkkkkkkk,0
Jack chỉ dám nhận mình đứng thứ 2 thôi chứ đứng thứ 3 là anh bỏ liền :))))),0
Bây giờ Jáck chỉ cần quay 1 video vừa đàn vừa hát là đập tan những lời VR nói ngay thôi mà,0
M lên bài r công ty nó lại đòi gặp đòi kiện biii giờ 🐧🐧🐧,0
"Định nói là đừng bash visual chứ tuỳ gu nhưng mà thôi, gu này cần bash",0
"Có cl mà so được vs MTP, ak t k phải fan MTP nha 😂😂",0
Thế mà được sánh ngang vs Tùng của iem.Cừ ẻ😂,0
Có ai như mình thấy ông V cũng chẳng tử tế gì k? Cấn cấn từ vụ J5M và K rồi.,0
"Thật sự không thích ông viruSs cho lắm nhưng t thích cách ổng combat, chuyến này t vote cho ổng nha🤭🤭",0
"thấy beat nào hay là lalala lên cho producer đánh nốt và nhạc sĩ ký âm và, bùm 💥",0
Hôm qua có đóm con kêu J là giáo viên âm nhạc nữa nhé,0
Ở Hàn quốc thì J bị tẩy chai từ vụ bỏ vk con rùi chứ ở đoá mà còn dc cầm mic như bây h,0
Chỉ khổ cho tg cu KICM hồi xưa gánh quả tạ còng cả lưng mà có đứa còn đổ vấy cho là ăn cháo đá bát :))),-1
"Chỉ có ở mình mới dung túng, tung hô và chấp nhận ""nghệ sỹ"" kiểu này, có vài bài hot hot trend mà cả loạt các bạn trẻ tung hô idol, tư cách lối sống cá nhân có vấn đề cũng ko bị làm sao, chửi riết một tg thì thôi. Bên mình dễ thật",0
"Vậy những bài nhạc trước đây của jack ai sáng tác, nhưng mv trăm triệu viu ai làm",0
"Tao cũng đến nể cái bọn fan thằng Jack này, đéo hiểu thần tượng cc gì cái thằng bỏ con, đến con súc vật nó đẻ con ra cũng ko bỏ con, cái thằng này xứng đáng là con tinh trùng khuyết cmn tật luôn",-1
Hôm qua vừa xem quả fan j97 đối chất với virruss mà jack từng là giáo viên âm nhạc cho trường tiểu học bến tre =)))),0
"Má nhạc thì đấm vào tai,nhân cách như l, 6 thì thôi nhé mà đ hiểu sao vẫn có fan. Đúng là trò hề thế kỉ",-1
"Thật không hiểu nổi, sinh viên chuyên ngành thanh nhạc gì (theo đom đóm đưa tin) mà hát không khác gì trẻ lên 3: cao thanh quản, throaty, nasal, cột hơi không tồn tại… một nùi thứ kỹ thuật tệ hại. Khả năng xử lý khủng hoảng truyền thông cũng kém, kém từ bản thân nó lây sang cả ekip nó làm việc luôn. Ai đời chuyện kiện tụng mà nó đi đăng bài nói xơi xơi trên social, đúng như kiểu trẻ con đòi kẹo giãy đành đạch lên. Lúc đầu ông VR chỉ reaction vụ bên nó lấy đoạn string của ổng một cách rất bt, lẽ ra chuyện đã không có gì nếu nó xử lý nhẹ nhàng khéo léo, có khi còn kéo thêm thiện cảm của mn. Đằng này ông lại xửng cổ lên làm mọi chuyện giờ to hơn cả con voi, kéo theo bao nhiêu hệ luỵ.",0
Vì con còn giám né thì nhạc có gì không giám nhận,0
"Mình không nghĩ là Jack không biết nốt nhạc đâu. Chúng ta cũng không nên nói quá lên kẻo nó cãi nó biết nốt sol à.
Nói đúng là Jack có biết nốt nhạc ở mức rất lơ tơ mơ, không đủ để tự ký âm khi sáng tác, và càng không đủ để nhận là producer",0
"Xem mấy bài hát nó xem lúc trước nó k biết nó thuê ngta làm producer, xong nó đi học để tự phối tự làm producer, k tìm hiểu nói như đúng rồi🤣🤣",0
Dm ad viết t đọc t còn nhục hộ đám fan luôn ấy :),-1
J cứu cdm khỏi Nam Em 🤣 J gánh hết drama cho showbit rồi,0
:)) cái gì cũng nhận chỉ có con là không,0
Viết cái lyric thôi cũng éo ra hồn nữa là producer =)) Cái gì mà “trời ban ánh sáng năm tháng tư bề dáng ai về chung lối =)))))),-1
"Tại con người ai cũng biết ngại, rất tiếc ảnh không phải người",-1
"Dẹp cái ông jack vớ vẩn này luôn đi cho trong sáng nền âm nhạc việc. Đạo đức ko như qq, hát thì dở mà mặt mày thì bá dơ mún ói.",-1
"Mình thấy nước ngoài người ta làm nhạc là từ piano, tiếng trống, tiếng bass này kia để có giai điệu trước rồi mới từ cái beat đó mà cảm nhạc để ra lời mà ta",0
Ad nói quá. Nhiều nốt thì có khi ko biết chứ 1 nốt thì chắc biết chứ đâu đến nỗi tệ vậy. Con mình 5 tuổi còn biết Đô rê mi fa son la si mà 😀,0
Thà không nhận con chứ nhà sản xuất âm nhạc phải nhận đến cùng🤣🤣🤣🤣,0
Theo anh Duy Mạnh thì gọi là thợ hát. Mà ông Jack này khéo kiến thức âm nhạc tệ hơn anh Mạnh nữa,0
nốt mà ad nhắc chắc là Sol,0
"Đừng chê anh Jack, anh ấy là giáo viên âm nhạc tiểu học nên biết hết các nốt nhạc đấy, trừ nốt Sol thôi :)",0
Mình đang chờ bài phân tích 2 bài của Sơn Tùng và Bích Phương mà ad hứa nè nha.,0
Đúng là idol thế nào thì fan phủng thế đấy. Đọc cmt mà chỉ biết lắc đầu ngao ngán và đánh rắm :)),0
Ngu mà sĩ quá :)))),-1
T hóng ngày đc nghe cái bài kiểu kiểu như Trách nhiệm của người cha or đại loại là tình cảm cha con ji đấy từ khứa 5củ này mà lâu vãi😁😁😁😁,0
"Mặc dù viruss nói lên sự thật, k bàn cãi. Nhưng t thấy dừa lòng vl. 😂 cho bỏ tật “thích thể hiện làm thánh nhân” vụ K-ICM đứng ra bênh thằng 5 củ, giờ nó lên cao nó ngồi rồi nó đái xuống đầu từ thằng. Dừa bụng t lắm. 😂😂😂. Gieo nhân nào gặp quả đó, lúc trước k xúm nhau hùa nhau làm “ng tốt” bênh vực nó , bợ nó lên thì làm gì có ngày hôm nay. Trong đó có Black Bi đồ nửa nè",0
Ờ thì … a là giáo viên dậy nhạc😢,0
Giờ producer dễ làm vậy hả mn ☺️,0
Nhạc hay thì nghe thôi quan tâm j nhiều,0
Đi giải thích cho mấy con đom đóm làm gì nó ngu bome ra 😂,-1
"tủi l gì so sánh với Tùng Núi
Vừa biết đánh đàn sáng tác nhạc.
Đạo nhái =)) nhưng vẫng sống.
Và chưa bỏ con bao giờ.",-1
Nhìn vào hành động của fan cũng thấy được tuổi gì so với fan của S.T MTP suy ra J tuổi gì so với S.T MTP,-1
Chắc tại bạn J chưa học hết giáo dục công dân đó ạ,0
Haizzz. Đạo đức làm cha còn k có thì lấy đâu ra đạo đức nghề nghiệp :)),0
Kệ . Cũng ko quan tâm lắm 😆,0
T bằng tuổi nó và t k để ý Gen Z là cái gì. Tự nhiên mấy năm lại đây cứ Gen này Gen nọ. Chứ hồi ĐH đến lúc ra trường mới nghe,0
Cứ dăm bữa nữa tháng là lại có 1 drama của jack,0
"Trình độ 9/10 mà fan nó nói anh của tôi là giáo viên thanh nhạc, học trường cao đẳng nghệ thuật quân đội ra 😞 Bùi Huy Nhật",0
Làm ca sĩ có cần chứng chỉ hành nghề không?,0
